 Height    SNR1     Rv1     SW1    SNR2     Rv2     SW2    SNR3     Rv3     SW3    SNR4     Rv4     SW4    SNR5     Rv5     SW5
	10900.0 	10.5 	0.57 	289.46 	10.0 	0.95 	290.12 	9.2 	0.48 	291.91 	12.0 	0.57 	285.32 	7.2 	1.24 	294.32
	11050.0 	10.6 	0.57 	289.19 	10.1 	0.95 	289.92 	9.2 	0.38 	291.78 	12.0 	0.48 	284.92 	7.5 	1.05 	293.9
	11200.0 	10.5 	0.57 	289.46 	10.1 	0.95 	289.9 	9.0 	0.29 	292.14 	12.0 	0.48 	284.92 	7.5 	1.05 	293.92
	11350.0 	10.4 	0.57 	289.29 	10.1 	0.95 	289.9 	9.1 	0.19 	291.82 	11.9 	0.48 	285.21 	7.4 	1.05 	294.13
	11500.0 	10.5 	0.57 	289.02 	10.0 	0.67 	290.05 	9.2 	0.0 	291.46 	11.6 	0.48 	285.52 	7.6 	0.86 	293.87
	11650.0 	10.4 	0.57 	289.12 	10.0 	0.76 	290.23 	9.2 	0.0 	291.46 	11.6 	0.48 	285.52 	7.1 	0.86 	294.29
	11800.0 	10.1 	0.57 	289.68 	9.9 	0.76 	290.37 	9.2 	0.1 	291.71 	11.6 	0.48 	285.72 	7.1 	0.86 	294.29
	11950.0 	10.4 	0.67 	289.47 	9.8 	0.76 	290.63 	9.2 	0.29 	291.72 	11.6 	0.38 	285.75 	7.1 	0.86 	294.22
	12100.0 	10.2 	0.76 	289.95 	9.7 	0.76 	290.7 	9.2 	0.48 	291.64 	11.7 	0.48 	285.3 	7.3 	0.76 	294.12
	12250.0 	9.9 	0.76 	290.22 	9.7 	0.86 	290.96 	9.5 	0.48 	291.5 	11.7 	0.48 	285.46 	7.5 	0.67 	293.85
	12400.0 	10.2 	0.67 	289.79 	9.5 	0.76 	291.05 	9.5 	0.29 	291.43 	11.7 	0.38 	285.46 	7.7 	0.67 	293.71
	12550.0 	10.2 	0.67 	289.53 	9.7 	0.76 	290.84 	9.4 	0.19 	291.57 	11.7 	0.38 	285.72 	7.5 	0.57 	294.01
	12700.0 	10.2 	0.57 	289.51 	9.7 	0.76 	290.58 	9.5 	0.1 	291.5 	11.9 	0.48 	284.98 	7.5 	0.57 	294.01
	12850.0 	10.3 	0.57 	289.51 	9.7 	0.57 	290.67 	9.5 	-0.1 	291.5 	12.0 	0.48 	285.22 	7.5 	0.57 	293.99
	13000.0 	10.3 	0.57 	289.6 	9.9 	0.76 	290.33 	9.2 	-0.19 	292.03 	12.1 	0.48 	284.63 	7.5 	0.57 	293.99
	13150.0 	10.1 	0.57 	290.04 	9.9 	0.57 	290.33 	9.4 	-0.29 	291.76 	12.0 	0.57 	285.22 	7.4 	0.57 	294.11
	13300.0 	10.2 	0.57 	290.04 	9.7 	nan 	290.42 	9.5 	-0.1 	291.54 	12.0 	0.57 	284.68 	7.2 	0.38 	294.19
	13450.0 	10.2 	nan 	290.42 	9.9 	0.76 	290.74 	9.8 	0.0 	291.7 	12.2 	0.57 	285.14 	7.4 	0.67 	294.23
	13600.0 	10.3 	nan 	290.55 	10.0 	nan 	290.65 	9.5 	0.14 	291.95 	12.3 	0.57 	285.07 	7.4 	0.72 	294.31
	13750.0 	10.4 	nan 	290.76 	9.7 	0.57 	291.14 	9.6 	0.57 	291.47 	12.1 	0.57 	285.9 	7.0 	0.86 	294.47
